24,3,205.78,248.03,97.74999999999997,45.29999999999998,1,1,1.0
25,2,347.46,322.1,107.42000000000002,55.289999999999964,1,1,1.0
25,3,205.78,248.07,97.76000000000002,45.30000000000001,1,1,1.0
26,2,331.13,324.32,107.42000000000002,55.29000000000002,1,1,1.0
26,3,205.79,248.11,97.75000000000003,45.30000000000001,1,1,1.0
27,2,306.7,327.29,116.25999999999999,56.25999999999999,1,1,1.0
27,3,205.79,248.14,97.76000000000002,45.30000000000001,1,1,1.0
28,2,286.41,330.75,122.98999999999995,58.98000000000002,1,1,1.0
28,3,205.8,248.18,97.75,45.30000000000001,1,1,1.0
29,2,264.4,335.2,120.99000000000001,58.99000000000001,1,1,1.0
29,3,205.81,248.21,97.75,45.29999999999998,1,1,1.0
30,2,244.36,337.43,120.99000000000001,58.99000000000001,1,1,1.0
30,3,205.81,248.25,97.75999999999999,45.30000000000001,1,1,1.0
31,2,224.07,340.4,120.99000000000001,60.22000000000003,1,1,1.0
31,3,205.82,248.29,97.75,45.29999999999998,1,1,1.0
32,2,199.08,343.9,128.11999999999998,60.19,1,1,1.0
32,3,205.82,248.32,97.75999999999999,45.30000000000001,1,1,1.0
33,2,176.31,348.11,132.79000000000002,65.38999999999999,1,1,1.0
33,3,205.83,248.36,97.74999999999997,45.30000000000001,1,1,1.0
34,2,151.6,351.82,136.71,66.38,1,1,1.0
34,3,205.84,248.4,97.74999999999997,45.29999999999998,1,1,1.0
35,2,126.61,356.77,136.70999999999998,66.38,1,1,1.0
35,3,205.84,248.43,97.76000000000002,45.30000000000001,1,1,1.0
36,2,101.35,361.96,140.69,66.62,1,1,1.0
36,3,205.85,248.47,97.75000000000003,45.29999999999998,1,1,1.0
37,2,72.9,367.16,146.13,68.83999999999997,1,1,1.0
37,3,205.85,248.5,97.76000000000002,45.30000000000001,1,1,1.0
38,2,47.2,368.15,148.82,72.73000000000002,1,1,1.0
38,3,205.86,248.54,97.75,45.29999999999998,1,1,1.0
39,2,20.23,372.85,158.27,74.54999999999995,1,1,1.0
39,3,205.87,248.58,97.75,45.29999999999998,1,1,1.0
40,2,0.0,379.53,154.5,74.55000000000001,1,1,1.0
40,3,205.87,248.61,97.75999999999999,45.30000000000001,1,1,1.0
41,2,0.0,384.48,126.04,74.54999999999995,1,1,1.0
41,3,205.88,248.65,97.75,45.29999999999998,1,1,1.0
42,2,0.0,386.21,100.06,74.55000000000001,1,1,1.0
42,3,205.88,248.68,97.75999999999999,45.30000000000001,1,1,1.0
43,2,0.0,389.92,77.54,74.55000000000001,1,1,1.0
43,3,205.89,248.72,97.75,45.29999999999998,1,1,1.0
44,2,0.0,392.64,50.82,74.55000000000001,1,1,1.0
44,3,205.9,248.76,97.74999999999997,45.30000000000001,1,1,1.0
45,2,0.0,412.9,22.86,44.900000000000034,1,1,1.0
45,3,205.9,248.79,97.76000000000002,45.29999999999998,1,1,1.0
46,3,205.91,248.83,97.75000000000003,45.29999999999998,1,1,1.0
47,3,205.91,248.86,97.76000000000002,45.31,1,1,1.0
48,3,205.92,248.9,97.75000000000003,45.29999999999998,1,1,1.0
49,3,205.93,248.94,97.75,45.30000000000001,1,1,1.0
50,3,205.93,248.97,97.75999999999999,45.29999999999998,1,1,1.0
51,3,205.94,249.01,97.75,45.30000000000001,1,1,1.0
52,3,205.94,249.05,97.75999999999999,45.30000000000001,1,1,1.0
53,4,941.87,226.95,18.129999999999995,58.81,1,1,1.0
53,3,205.95,249.08,97.75,45.29999999999998,1,1,1.0
54,4,938.02,226.95,21.980000000000018,58.81,1,1,1.0
54,3,205.96,249.12,97.74999999999997,45.30000000000001,1,1,1.0
55,4,931.18,227.91,28.82000000000005,61.390000000000015,1,1,1.0
55,3,205.96,249.15,97.76000000000002,45.29999999999998,1,1,1.0
56,4,926.69,228.87,33.309999999999945,61.629999999999995,1,1,1.0
56,3,205.97,249.19,97.75000000000003,45.30000000000001,1,1,1.0
57,4,923.91,225.0,36.09000000000003,68.10000000000002,1,1,1.0
57,3,205.97,249.23,97.76000000000002,45.29999999999998,1,1,1.0
58,4,917.28,225.0,42.72000000000003,68.95999999999998,1,1,1.0
58,3,205.98,249.26,97.75000000000003,45.30000000000001,1,1,1.0
59,4,912.36,223.5,47.639999999999986,70.45999999999998,1,1,1.0
59,3,205.99,249.3,97.75,45.30000000000001,1,1,1.0
60,4,907.87,225.4,52.129999999999995,70.04999999999998,1,1,1.0
60,3,205.99,249.33,97.75999999999999,45.29999999999998,1,1,1.0
61,4,902.73,225.18,57.26999999999998,71.76999999999998,1,1,1.0
61,3,206.0,249.37,97.75,45.30000000000001,1,1,1.0
62,4,898.88,225.4,61.120000000000005,73.9,1,1,1.0
62,5,897.82,238.12,13.849999999999909,32.90999999999997,1,1,1.0
62,3,206.0,249.41,97.75999999999999,45.29999999999998,1,1,1.0
63,4,891.4,226.04,68.60000000000002,73.9,1,1,1.0
63,5,892.37,239.11,13.860000000000014,32.90999999999997,1,1,1.0
63,3,206.01,249.44,97.75,45.30000000000001,1,1,1.0
64,4,886.48,226.04,73.51999999999998,77.56000000000003,1,1,1.0
64,5,886.93,240.1,13.850000000000023,32.91,1,1,1.0
64,3,206.02,249.48,97.74999999999997,45.29999999999998,1,1,1.0
65,4,880.49,223.7,79.50999999999999,83.11000000000001,1,1,1.0
65,5,879.26,240.6,13.850000000000023,32.91,1,1,1.0
65,3,206.02,249.52,97.75999999999996,45.29999999999998,1,1,1.0
66,4,878.78,226.48,81.22000000000003,83.10999999999999,1,1,1.0
66,5,873.07,241.9,13.8599999999999,32.900000000000006,1,1,1.0
66,3,206.03,249.55,97.74999999999997,45.30000000000001,1,1,1.0
67,4,867.23,226.91,92.76999999999998,83.10999999999999,1,1,1.0
67,5,866.88,243.19,13.860000000000014,32.910000000000025,1,1,1.0
67,3,206.03,249.59,97.76000000000002,45.29999999999998,1,1,1.0
68,4,861.25,227.12,98.75,83.11000000000001,1,1,1.0
68,5,860.7,244.49,13.8599999999999,32.90999999999997,1,1,1.0
68,3,206.04,249.62,97.75000000000003,45.30000000000001,1,1,1.0
69,4,855.26,227.34,104.74000000000001,83.1,1,1,1.0
69,5,854.51,245.79,13.860000000000014,32.91,1,1,1.0
69,3,206.05,249.66,97.75,45.29999999999998,1,1,1.0
70,4,847.99,227.76,112.00999999999999,83.11000000000001,1,1,1.0
70,5,849.32,246.04,13.849999999999909,32.91,1,1,1.0
70,3,206.05,249.7,97.75999999999999,45.30000000000001,1,1,1.0
71,4,842.43,227.98,117.57000000000005,83.10999999999999,1,1,1.0
71,5,841.65,247.03,13.850000000000023,32.91,1,1,1.0
71,3,206.06,249.73,97.75,45.29999999999998,1,1,1.0
72,4,833.87,229.05,126.13,83.09999999999997,1,1,1.0
72,5,833.73,248.76,13.850000000000023,32.910000000000025,1,1,1.0
72,3,206.06,249.77,97.75999999999999,45.29999999999998,1,1,1.0
73,4,824.68,229.05,135.32000000000005,84.84999999999997,1,1,1.0
73,5,823.3,250.74,17.360000000000014,32.90999999999997,1,1,1.0
73,3,206.07,249.8,97.75,45.30000000000001,1,1,1.0
74,4,824.46,230.12,135.32999999999993,90.57999999999998,1,1,1.0
74,5,814.9,251.73,20.06000000000006,32.91,1,1,1.0
74,3,206.08,249.84,97.74999999999997,45.29999999999998,1,1,1.0
75,4,809.28,231.61,150.72000000000003,90.58999999999997,1,1,1.0
75,5,804.76,254.21,20.06000000000006,32.91,1,1,1.0
75,3,206.08,249.88,97.75999999999996,45.30000000000001,1,1,1.0
76,4,803.08,231.61,156.91999999999996,90.58999999999997,1,1,1.0
76,5,797.98,255.53,20.069999999999936,32.91,1,1,1.0
76,3,206.09,249.91,97.74999999999997,45.29999999999998,1,1,1.0
77,4,796.02,233.43,163.98000000000002,90.57999999999998,1,1,1.0
77,5,789.04,257.18,22.360000000000014,32.90999999999997,1,1,1.0
77,3,206.09,249.95,97.76000000000002,45.30000000000001,1,1,1.0
78,4,788.97,235.25,171.02999999999997,90.57999999999998,1,1,1.0
78,5,779.76,258.51,25.340000000000032,32.910000000000025,1,1,1.0
78,3,206.1,249.98,97.75000000000003,45.31000000000003,1,1,1.0
79,4,778.7,235.89,181.29999999999995,92.11000000000001,1,1,1.0
79,5,770.49,259.5,25.33000000000004,32.910000000000025,1,1,1.0
79,3,206.11,250.02,97.75,45.29999999999998,1,1,1.0
80,4,771.22,235.89,176.48000000000002,94.91000000000003,1,1,1.0
80,5,759.23,261.16,25.329999999999927,32.90999999999997,1,1,1.0
80,6,922.53,237.38,33.930000000000064,34.35000000000002,1,1,1.0
80,3,206.11,250.06,97.75999999999999,45.30000000000001,1,1,1.0
81,4,761.2,237.17,188.53999999999996,97.93000000000004,1,1,1.0
81,5,749.6,259.5,34.95999999999992,33.19999999999999,1,1,1.0
81,6,917.35,237.93,33.93999999999994,34.349999999999966,1,1,1.0
81,3,206.12,250.09,97.75,45.29999999999998,1,1,1.0
82,4,749.87,238.46,188.52999999999997,97.91999999999999,1,1,1.0
82,5,738.01,260.5,34.960000000000036,33.19,1,1,1.0
82,6,912.18,238.48,33.930000000000064,34.349999999999994,1,1,1.0
82,3,206.13,250.13,97.75,45.30000000000001,1,1,1.0
83,4,748.16,239.31,182.84000000000003,97.93,1,1,1.0
83,5,729.06,259.5,34.960000000000036,33.19999999999999,1,1,1.0
83,6,905.13,237.6,33.92999999999995,34.349999999999994,1,1,1.0
83,3,206.13,250.17,97.75,45.30000000000004,1,1,1.0
84,4,741.84,240.75,184.36,97.92000000000002,1,1,1.0
84,5,717.47,259.5,37.23000000000002,33.19999999999999,1,1,1.0
84,6,900.06,238.26,33.940000000000055,34.35000000000002,1,1,1.0
84,3,206.14,250.2,97.75,45.30000000000001,1,1,1.0
85,4,734.89,239.75,182.81000000000006,97.93,1,1,1.0
85,5,708.86,259.17,37.23000000000002,33.19999999999999,1,1,1.0
85,6,893.9,239.8,33.930000000000064,34.360000000000014,1,1,1.0
85,3,206.14,250.24,97.75999999999999,45.30000000000001,1,1,1.0
86,4,728.26,240.75,183.74,97.92000000000002,1,1,1.0
86,5,697.92,261.82,37.24000000000001,33.19999999999999,1,1,1.0
86,6,887.29,239.58,33.940000000000055,34.359999999999985,1,1,1.0
86,3,206.15,250.27,97.74999999999997,45.29999999999998,1,1,1.0
87,4,708.74,241.41,198.26,97.92999999999998,1,1,1.0
87,5,688.32,261.82,37.229999999999905,33.19999999999999,1,1,1.0
87,6,879.14,240.46,33.940000000000055,34.359999999999985,1,1,1.0
87,3,206.16,250.31,97.75000000000003,45.30000000000001,1,1,1.0
88,4,698.14,241.74,201.76,107.18,1,1,1.0
88,5,675.05,264.14,39.90000000000009,34.83000000000004,1,1,1.0
88,6,874.08,240.68,33.92999999999995,34.360000000000014,1,1,1.0
88,3,206.16,250.35,97.75000000000003,45.29999999999998,1,1,1.0
89,4,694.27,241.74,197.83000000000004,107.18,1,1,1.0
89,5,664.12,262.82,42.22000000000003,36.85000000000002,1,1,1.0
89,6,874.08,240.68,26.620000000000005,34.360000000000014,1,1,1.0
89,3,206.17,250.38,97.75000000000003,45.30000000000001,1,1,1.0
90,4,683.56,242.73,204.42000000000007,107.19000000000003,1,1,1.0
90,5,654.52,263.15,42.210000000000036,36.860000000000014,1,1,1.0
90,6,869.23,240.68,26.629999999999995,34.360000000000014,1,1,1.0
90,3,206.17,250.42,97.76000000000002,45.30000000000004,1,1,1.0
91,4,675.61,243.4,204.41999999999996,107.17999999999998,1,1,1.0
91,5,640.6,263.48,45.19999999999993,36.81999999999999,1,1,1.0
91,6,847.4,241.34,42.07000000000005,34.359999999999985,1,1,1.0
91,3,206.18,250.45,97.75,45.30000000000001,1,1,1.0
92,4,664.0,244.39,208.74,107.81,1,1,1.0
92,5,627.68,261.8,73.32000000000005,38.5,1,1,1.0
92,6,839.47,246.41,42.069999999999936,34.349999999999994,1,1,1.0
92,3,206.19,250.49,97.75,45.30000000000001,1,1,1.0
93,4,653.52,245.6,208.74,107.81000000000003,1,1,1.0
93,5,615.76,263.12,73.32000000000005,38.5,1,1,1.0
93,6,838.15,246.19,42.07000000000005,34.35000000000002,1,1,1.0
93,3,206.19,250.53,97.75,45.29999999999998,1,1,1.0
94,4,643.8,246.38,212.05000000000007,107.82,1,1,1.0
94,5,604.16,263.46,73.32000000000005,38.5,1,1,1.0
94,6,828.68,246.85,42.07000000000005,34.349999999999994,1,1,1.0
94,3,206.2,250.56,97.75,45.30000000000001,1,1,1.0
95,4,632.2,251.35,217.01999999999998,110.75000000000003,1,1,1.0
95,5,591.57,266.11,73.31999999999994,38.5,1,1,1.0
95,6,817.67,247.95,42.07000000000005,34.35000000000002,1,1,1.0
95,3,206.2,250.6,97.75999999999999,45.29999999999998,1,1,1.0
96,4,622.59,253.0,217.02999999999997,110.75999999999999,1,1,1.0
96,5,577.99,267.43,73.31999999999994,38.5,1,1,1.0
96,6,799.2,248.61,53.70999999999992,34.349999999999966,1,1,1.0
96,3,206.21,250.64,97.74999999999997,45.30000000000001,1,1,1.0
97,4,609.67,254.66,225.93000000000006,110.75000000000003,1,1,1.0
97,5,565.4,267.76,77.96000000000004,38.5,1,1,1.0
97,6,784.7,248.61,68.20999999999992,34.349999999999966,1,1,1.0
97,3,206.22,250.67,97.75000000000003,45.30000000000004,1,1,1.0
98,4,593.89,251.3,231.93000000000006,120.07999999999998,1,1,1.0
98,5,550.9,267.76,89.23000000000002,38.5,1,1,1.0
98,6,763.34,250.59,68.20999999999992,34.349999999999994,1,1,1.0
98,3,206.22,250.71,97.75000000000003,45.29999999999998,1,1,1.0
99,4,586.16,253.95,231.93000000000006,120.07,1,1,1.0
99,5,545.77,269.3,89.23000000000002,38.5,1,1,1.0
99,6,760.26,250.81,68.21000000000004,34.35000000000002,1,1,1.0
99,3,206.23,250.74,97.75000000000003,45.30000000000001,1,1,1.0
100,4,569.62,255.61,239.20000000000005,122.69,1,1,1.0
100,5,525.22,270.33,96.94999999999993,38.5,1,1,1.0
100,6,747.92,251.25,68.22000000000003,34.360000000000014,1,1,1.0
100,3,206.23,250.78,97.76000000000002,45.29999999999998,1,1,1.0
101,4,545.43,250.0,255.7700000000001,136.57999999999998,1,1,1.0
101,5,513.93,270.33,96.95000000000005,38.5,1,1,1.0
101,6,737.13,251.03,68.22000000000003,34.349999999999994,1,1,1.0
101,3,206.24,250.82,97.75,45.30000000000001,1,1,1.0
102,4,539.87,250.0,255.76999999999998,136.57999999999998,1,1,1.0
102,5,499.05,270.33,96.94999999999999,38.5,1,1,1.0
102,6,729.65,251.69,68.21000000000004,34.35000000000002,1,1,1.0
102,3,206.25,250.85,97.75,45.29999999999998,1,1,1.0
103,4,520.0,252.38,265.30999999999995,136.59000000000003,1,1,1.0
103,5,487.25,271.35,96.95000000000005,38.5,1,1,1.0
103,6,716.65,253.01,68.22000000000003,34.360000000000014,1,1,1.0
103,3,206.25,250.89,97.75,45.30000000000001,1,1,1.0
104,4,509.66,252.38,265.31,136.59000000000003,1,1,1.0
104,5,471.88,272.89,100.51999999999998,38.5,1,1,1.0
104,6,707.4,253.23,68.22000000000003,34.359999999999985,1,1,1.0
104,3,206.26,250.92,97.75,45.30000000000004,1,1,1.0
105,4,491.38,253.18,275.62,136.57999999999998,1,1,1.0
105,5,459.56,272.89,100.53000000000003,38.5,1,1,1.0
105,6,700.14,254.11,68.21000000000004,34.360000000000014,1,1,1.0
105,3,206.26,250.96,97.75999999999999,45.29999999999998,1,1,1.0
106,4,476.29,253.18,282.71999999999997,136.57999999999998,1,1,1.0
106,5,436.99,272.89,100.51999999999998,38.5,1,1,1.0
106,6,685.38,254.11,68.21000000000004,34.360000000000014,1,1,1.0
106,7,942.05,210.49,17.950000000000045,59.389999999999986,1,1,1.0
106,3,206.27,251.0,97.74999999999997,45.30000000000001,1,1,1.0
107,4,460.4,251.59,289.07000000000005,136.58,1,1,1.0
107,5,429.81,272.89,100.52000000000004,38.5,1,1,1.0
107,6,674.59,254.77,68.20999999999992,34.359999999999985,1,1,1.0
107,7,940.07,212.14,19.92999999999995,59.389999999999986,1,1,1.0
107,3,206.28,251.03,97.74999999999997,45.29999999999998,1,1,1.0
108,4,443.7,254.77,300.21,160.42999999999998,1,1,1.0
108,5,416.47,272.89,100.51999999999998,38.5,1,1,1.0
108,6,653.23,256.54,82.97000000000003,34.349999999999966,1,1,1.0
108,7,938.09,213.79,21.909999999999968,59.390000000000015,1,1,1.0
108,3,206.28,251.07,97.74999999999997,45.30000000000001,1,1,1.0
109,4,433.37,254.77,300.20000000000005,160.42999999999998,1,1,1.0
109,5,402.61,272.89,100.51999999999998,38.5,1,1,1.0
109,6,633.63,256.76,88.47000000000003,34.35000000000002,1,1,1.0
109,7,933.47,213.79,26.529999999999973,59.390000000000015,1,1,1.0
109,3,206.29,251.1,97.75000000000003,45.29999999999998,1,1,1.0
110,4,407.4,254.77,311.38,160.42999999999998,1,1,1.0
110,5,386.17,274.94,107.72999999999996,38.5,1,1,1.0
110,6,621.3,256.76,88.47000000000003,34.35000000000002,1,1,1.0
110,7,924.9,213.79,35.10000000000002,59.390000000000015,1,1,1.0
110,3,206.29,251.14,97.76000000000002,45.30000000000001,1,1,1.0
111,4,390.4,254.77,319.33000000000004,169.92999999999998,1,1,1.0
111,5,370.26,278.02,107.73000000000002,38.5,1,1,1.0
111,6,609.18,257.2,90.22000000000003,34.35000000000002,1,1,1.0
111,7,919.62,213.79,40.379999999999995,59.390000000000015,1,1,1.0
111,3,206.3,251.18,97.75,45.30000000000001,1,1,1.0
112,4,374.5,254.77,324.11,174.73,1,1,1.0
112,5,361.54,277.51,107.72999999999996,38.5,1,1,1.0
112,6,593.11,258.3,90.21000000000004,34.349999999999966,1,1,1.0
112,7,912.36,213.79,47.639999999999986,59.390000000000015,1,1,1.0
112,3,206.31,251.21,97.75,45.29999999999998,1,1,1.0
113,4,358.61,254.77,331.28999999999996,181.12999999999997,1,1,1.0
113,5,343.07,275.46,107.73000000000002,38.5,1,1,1.0
113,6,583.2,259.4,92.39999999999998,34.35000000000002,1,1,1.0
113,7,909.72,214.12,50.27999999999997,59.389999999999986,1,1,1.0
113,3,206.31,251.25,97.75,45.30000000000001,1,1,1.0
114,4,338.7,261.13,337.69,181.13,1,1,1.0
114,5,330.24,278.54,107.73000000000002,38.5,1,1,1.0
114,6,568.9,258.3,95.90999999999997,34.349999999999966,1,1,1.0
114,7,907.08,214.45,52.91999999999996,59.389999999999986,1,1,1.0
114,3,206.32,251.29,97.75,45.29999999999998,1,1,1.0
115,4,321.2,261.92,345.65000000000003,185.88,1,1,1.0
115,5,315.88,278.54,107.72000000000003,38.5,1,1,1.0
115,6,555.69,258.52,95.90999999999997,34.35000000000002,1,1,1.0
115,7,904.44,214.45,52.91999999999996,59.389999999999986,1,1,1.0
115,3,206.32,251.32,97.75999999999999,45.30000000000001,1,1,1.0
116,4,294.2,262.72,362.32,185.86999999999995,1,1,1.0
116,5,299.46,279.56,107.72000000000003,38.5,1,1,1.0
116,6,546.66,260.28,95.91000000000008,34.360000000000014,1,1,1.0
116,7,899.16,215.77,55.56000000000006,59.390000000000015,1,1,1.0
116,3,206.33,251.36,97.74999999999997,45.30000000000001,1,1,1.0
117,4,282.28,258.74,362.32000000000005,196.26,1,1,1.0
117,5,282.5,280.59,110.82999999999998,38.5,1,1,1.0
117,6,534.33,260.94,95.90999999999997,34.360000000000014,1,1,1.0
117,7,894.54,209.8,65.46000000000004,65.36000000000001,1,1,1.0
117,3,206.34,251.39,97.74999999999997,45.30000000000001,1,1,1.0
118,4,259.2,282.59,371.89000000000004,178.01000000000005,1,1,1.0
118,5,270.58,280.59,110.83000000000004,38.5,1,1,1.0
118,6,509.26,262.79,105.74000000000001,34.35999999999996,1,1,1.0
118,7,887.95,213.76,72.04999999999995,65.36000000000001,1,1,1.0
118,3,206.34,251.43,97.74999999999997,45.30000000000001,1,1,1.0
119,4,238.9,282.98,384.64,179.62,1,1,1.0
119,5,250.7,280.59,115.61000000000001,38.5,1,1,1.0
119,6,494.06,263.2,106.53000000000003,34.360000000000014,1,1,1.0
119,7,882.67,213.76,77.33000000000004,65.36000000000001,1,1,1.0
119,3,206.35,251.47,97.75000000000003,45.29999999999998,1,1,1.0
120,4,215.49,290.53,410.80999999999995,181.97000000000003,1,1,1.0
120,5,236.39,284.56,115.61000000000001,38.5,1,1,1.0
120,6,479.68,264.64,106.53000000000003,34.35000000000002,1,1,1.0
120,7,876.07,213.76,79.32999999999993,65.36000000000001,1,1,1.0
120,3,206.35,251.5,97.76000000000002,45.30000000000001,1,1,1.0
121,4,197.21,288.16,417.18999999999994,191.53999999999996,1,1,1.0
121,5,222.09,285.35,115.60999999999999,38.5,1,1,1.0
121,6,467.77,265.26,106.52999999999997,34.35000000000002,1,1,1.0
121,7,873.43,213.76,79.33000000000004,65.36000000000001,1,1,1.0
121,3,206.36,251.54,97.75,45.29999999999998,1,1,1.0
122,4,177.34,295.31,417.18999999999994,191.54000000000002,1,1,1.0
122,5,203.01,287.74,115.61000000000001,38.5,1,1,1.0
122,6,451.54,265.26,106.53000000000003,37.829999999999984,1,1,1.0
122,7,866.17,213.76,79.33000000000004,65.36000000000001,1,1,1.0
122,3,206.37,251.57,97.75,45.30000000000001,1,1,1.0
123,4,145.6,296.11,424.29999999999995,191.53999999999996,1,1,1.0
123,5,191.89,287.74,115.61000000000001,38.5,1,1,1.0
123,6,434.9,266.49,106.52999999999997,37.839999999999975,1,1,1.0
123,7,861.55,214.42,79.33000000000004,65.35999999999999,1,1,1.0
123,3,206.37,251.61,97.75,45.30000000000001,1,1,1.0
124,4,116.19,299.28,441.01000000000005,195.52000000000004,1,1,1.0
124,5,170.43,290.12,115.61000000000001,38.5,1,1,1.0
124,6,421.34,267.93,108.14000000000004,37.829999999999984,1,1,1.0
124,7,857.59,214.42,79.33999999999992,65.35999999999999,1,1,1.0
124,3,206.38,251.65,97.75,45.29999999999998,1,1,1.0
125,4,104.27,300.87,441.01,197.93,1,1,1.0
125,5,148.18,290.96,120.38,41.64000000000004,1,1,1.0
125,6,407.98,266.5,111.81999999999994,41.110000000000014,1,1,1.0
125,7,847.0,214.42,82.66999999999996,65.38000000000002,1,1,1.0
125,3,206.38,251.68,97.75999999999999,45.30000000000001,1,1,1.0
126,4,88.38,304.85,441.0,215.41999999999996,1,1,1.0
126,5,133.87,290.17,120.38,41.629999999999995,1,1,1.0
126,6,389.7,267.1,117.69999999999999,42.15999999999997,1,1,1.0
126,7,844.36,217.06,82.66999999999996,65.38,1,1,1.0
126,3,206.39,251.72,97.75,45.29999999999998,1,1,1.0
127,4,74.87,308.03,441.0,215.42000000000007,1,1,1.0
127,5,118.77,290.96,120.38000000000001,41.64000000000004,1,1,1.0
127,6,376.96,268.33,117.70000000000005,42.160000000000025,1,1,1.0
127,7,839.74,217.72,82.66999999999996,65.38000000000002,1,1,1.0
127,3,206.4,251.75,97.74999999999997,45.31,1,1,1.0
128,4,59.77,309.62,441.01,215.41999999999996,1,1,1.0
128,5,101.29,293.35,120.37999999999998,41.629999999999995,1,1,1.0
128,6,363.2,269.56,117.69999999999999,42.160000000000025,1,1,1.0
128,7,835.12,218.38,82.66999999999996,65.38,1,1,1.0
128,3,206.4,251.79,97.74999999999997,45.29999999999998,1,1,1.0
129,4,45.46,312.79,441.01000000000005,215.43,1,1,1.0
129,5,83.01,294.94,120.37999999999998,41.629999999999995,1,1,1.0
129,6,348.0,269.97,117.69999999999999,42.15999999999997,1,1,1.0
129,7,828.52,219.7,82.67000000000007,65.38,1,1,1.0
129,3,206.41,251.83,97.75000000000003,45.29999999999998,1,1,1.0
130,4,27.18,312.79,441.01,215.43,1,1,1.0
130,5,61.55,296.5,125.95,41.660000000000025,1,1,1.0
130,6,332.79,270.18,117.69999999999999,42.14999999999998,1,1,1.0
130,7,821.27,219.04,82.65999999999997,65.38000000000002,1,1,1.0
130,3,206.41,251.86,97.76000000000002,45.30000000000001,1,1,1.0
